Раскрой,Деталь,Фото,,Название операции,конусы,ширина листа,длина листа,площ.листа,площ детали,кол-во на листе,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
,,,,,,,,,,,,"22234,46","11,1",,27369,23213,,,,,97,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Фото,,Название операции,11.07.16.02,ширина листа,длина листа,площ.листа,площ детали,кол-во на листе,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
11.07.16.02,11.07.16.Р13,,,резка металического листа,"оц.0,35",1250,2000,25000,1249683,1,1,"12496,83","50,881","12720,22",12720,4504,"41,6",,,0,45,0,,,,,,,,
11.07.16.02,11.07.16.Р14,,,резка металического листа,"оц.0,35",1250,2000,25000,1157913,1,1,"11579,13","47,144","11786,12",11786,4360,"45,9",,,0,62,0,,,,,,,,
11.07.16.02,04.08.01.Р10,,,резка металического листа,"оц.0,35",1250,2000,25000,48499,1,,"484,99","1,975","493,66",494,2040,"12,6",,,0,,0,,,,,,,,
,,,,,,1250,2000,25000,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,1250,2000,25000,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,"24560,95","1,8",,25000,10904,,,,,107,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Фото,,Название операции,11.07.16.03,ширина листа,длина листа,площ.листа,площ детали,кол-во на листе,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
11.07.16.03,11.07.16.Р15,,,резка металического листа,"оц.0,35",1250,2000,25000,1249683,1,1,"12496,83","51,595","12898,84",12899,4504,"45,0",,,0,39,0,,,,,,,,
11.07.16.03,11.07.16.Р16,,,резка металического листа,"оц.0,35",1250,2000,25000,1172401,1,1,"11724,01","48,405","12101,16",12101,4379,"55,0",,,0,70,0,,,,,,,,
,,,,,,1250,2000,25000,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,1250,2000,25000,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,1250,2000,25000,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,"24220,84","3,1",,25000,8883,,,,,109,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Фото,,Название операции,11.07.16.04,ширина листа,длина листа,площ.листа,площ детали,кол-во на листе,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
11.07.16.04,11.07.16.Р17,,,резка металического листа,"оц.0,55",1250,2200,27500,95689,1,1,"956,89","3,726","1024,68",1025,2702,"11,0",,,0,18,0,,,,,,,,
11.07.16.04,11.07.16.Р18,,,резка металического листа,"оц.0,55",1250,2200,27500,95689,1,1,"956,89","3,726","1024,68",1025,2702,"10,2",,,0,13,0,,,,,,,,
11.07.16.04,11.07.16.Р19,,,резка металического листа,"оц.0,55",1250,2200,27500,328546,1,1,"3285,46","12,794","3518,21",3518,2954,"14,5",,,0,36,0,,,,,,,,
11.07.16.04,11.07.16.Р20,,,резка металического листа,"оц.0,55",1250,2200,27500,379487,1,1,"3794,87","14,777","4063,71",4064,2474,"10,3",,,0,18,0,,,,,,,,
11.07.16.04,11.07.16.Р21,,,резка металического листа,"оц.0,55",1250,2200,27500,404684,1,1,"4046,84","15,758","4333,53",4334,2559,"13,6",,,0,38,0,,,,,,,,
11.07.16.04,11.07.16.Р22,,,резка металического листа,"оц.0,55",1250,2200,27500,394230,1,1,"3942,3","15,351","4221,59",4222,2603,"12,2",,,0,28,0,,,,,,,,
11.07.16.04,11.07.16.Р23,,,резка металического листа,"оц.0,55",1250,2200,27500,348308,1,1,"3483,08","13,563","3729,83",3730,2405,"9,5",,,0,14,0,,,,,,,,
11.07.16.04,11.07.16.Р24,,,резка металического листа,"оц.0,55",1250,2200,27500,151373,1,1,"1513,73","5,894","1620,97",1621,1895,"10,2",,,0,29,0,,,,,,,,
11.07.16.04,11.07.16.Р25,,,резка металического листа,"оц.0,55",1250,2200,27500,2407,4,4,"96,28","0,375","25,78",103,281,"1,2",,,0,2,0,,,,,,,,
11.07.16.04,11.07.16.Р26,,,резка металического листа,"оц.0,55",1250,2200,27500,1808,4,4,"72,32","0,282","19,36",77,271,"1,1",,,0,2,0,,,,,,,,
11.07.16.04,11.07.16.Р27,,,резка металического листа,"оц.0,55",1250,2200,27500,828,220,,"1821,6","7,093","8,87",1951,112,"0,6",,,0,2,0,,,,,,,,
11.07.16.04,06.01.01.Р14,,,резка металического листа,"оц.0,55",1250,2200,27500,21011,3,,"630,33","2,454","224,99",675,830,"3,3",,,0,5,0,,,,,,,,
11.07.16.04,06.03.01.Р14,,,резка металического листа,"оц.0,55",1250,2200,27500,10801,10,,"1080,1","4,206","115,66",1157,566,"2,5",,,0,5,0,,,,,,,,
,,,,,,1250,2200,27500,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,"25680,69","6,6",,27500,22354,,,,,210,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,клетка из сетки для перепелов на 10 голов без каркаса,,,,,,,,,,,,,,,,,,,,,,,
,,,,Название операции,12.04.00.1,ширина рулона,длина куска сетки,площ.куска сетки ,площ детали,кол-во  на куске,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
12.04.00.1, верх и низ,,,резка металического листа,25х25 1.6,1000,300,3000,82500,3,2,2475,"100,000","1000,00",3000,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,2475,"17,5",,3000,0,,,,,0,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Название операции,12.04.00.2,ширина рулона,длина куска сетки,площ.куска сетки ,площ детали,кол-во  на куске,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
12.04.00.2,боковой стену,,,резка металического листа,25х25 1.6,1000,300,3000,74999,3,2,"2249,97","100,000","1000,00",3000,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,"2249,97","25,0",,3000,0,,,,,0,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Название операции,12.04.00.3,ширина рулона,длина куска сетки,площ.куска сетки ,площ детали,кол-во  на куске,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
12.04.00.3,зад стену,,,резка металического листа,25х25 1.6,1000,275,2750,68750,3,1,"2062,5","100,000","916,67",2750,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,"2062,5","25,0",,2750,0,,,,,0,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Название операции,12.04.00.4,ширина рулона,длина куска сетки,площ.куска сетки ,площ детали,кол-во  на куске,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
12.04.00.4,пол,,,резка металического листа,12х25 1.8,1000,280,2800,130625,2,1,"2612,5","100,000","1400,00",2800,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,"2612,5","6,7",,2800,0,,,,,0,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Название операции,12.04.00.5,ширина рулона,длина куска сетки,площ.куска сетки ,площ детали,кол-во  на куске,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
12.04.00.5,перед стену,,,резка металического листа,25х50 1.6,1000,300,3000,41250,5,1,"2062,5","100,000","600,00",3000,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,"2062,5","31,3",,3000,0,,,,,0,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Название операции,12.04.00.6,ширина рулона,длина куска сетки,площ.куска сетки ,площ детали,кол-во  на куске,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
12.04.00.6,дверца,,,резка металического листа,25х50 1.6,1000,125,1250,14999,7,1,"1049,93","100,000","178,57",1250,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,"1049,93","16,0",,1250,0,,,,,0,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,клетка из сетки для перепелов на 20 голов без каркаса,,,,,,,,,,,,,,,,,,,,,,,
,,,,Название операции,12.05.00.1,ширина рулона,длина куска сетки,площ.куска сетки ,площ детали,кол-во  на куске,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
12.05.00.1, верх и низ,,,резка металического листа,25х25 1.6,1000,525,5250,175000,2,2,3500,"100,000","2625,00",5250,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,0,"0,000","0,00",0,,"0,0",,,0,,0,,,,,,,,
,,,,,,,,,,,,3500,"33,3",,5250,0,,,,,0,,,,,,,,,
,,,,,,,,,,,,,% отхода,,проверка,общ периметр,,,,,общ кол отвер,провер врем рез,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Название операции,12.05.00.2,ширина рулона,длина куска сетки,площ.куска сетки ,площ детали,кол-во  на куске,кол-во в изделии,площ всех дет.одного вида,% на листе,площадь детали с учетом отходов,,"периметр, мм",% от сумм периметров и отверстий,мин,сек,общее время резки  листа,количество отверстий,время резки детали,,,,,,,,
12.05.00.2, боковой стену,,,резка металического листа,25х25 1.6,1000,375,3750,87500,3,2,2625,"100,000","1250,00",3750,,"0,0",,,0,,0,,,,,,,,
